investor,investor,pagerank
4602,4602,1.3970602189617621e-08
4603,4603,1.3970602189617621e-08
4604,4604,2.8559428931118125e-08
4605,4605,1.3970602189617621e-08
4606,4606,1.3970602189617621e-08
4607,4607,1.3970602189617621e-08
4608,4608,1.3970602189617621e-08
4609,4609,1.3970602189617621e-08
4610,4610,1.3970602189617621e-08
4611,4611,2.6554177595877424e-07
4612,4612,1.3970602189617621e-08
4613,4613,1.3970602189617621e-08
4614,4614,1.3970602189617621e-08
4615,4615,1.3970602189617621e-08
4616,4616,1.3970602189617621e-08
4617,4617,1.3970602189617621e-08
4618,4618,1.3970602189617621e-08
4619,4619,1.3970602189617621e-08
4620,4620,1.3970602189617621e-08
4621,4621,1.3970602189617621e-08
4622,4622,1.3970602189617621e-08
4623,4623,1.3970602189617621e-08
4624,4624,1.3970602189617621e-08
4625,4625,1.3970602189617621e-08
4626,4626,1.3970602189617621e-08
4627,4627,1.3970602189617621e-08
4628,4628,1.3970602189617621e-08
4629,4629,1.3970602189617621e-08
4630,4630,1.3970602189617621e-08
4631,4631,1.3970602189617621e-08
4632,4632,1.3970602189617621e-08
4633,4633,1.3970602189617621e-08
4634,4634,1.3970602189617621e-08
4635,4635,3.731998395248527e-07
4636,4636,1.3970602189617621e-08
4637,4637,1.3970602189617621e-08
4638,4638,1.3970602189617621e-08
4639,4639,3.8044582769660385e-08
4640,4640,1.3970602189617621e-08
4641,4641,1.3970602189617621e-08
4642,4642,1.3970602189617621e-08
4643,4643,1.3970602189617621e-08
4644,4644,1.3970602189617621e-08
4645,4645,1.3970602189617621e-08
4646,4646,1.883354443678479e-08
4647,4647,1.3970602189617621e-08
4648,4648,1.3970602189617621e-08
4649,4649,1.39982665793524e-06
4650,4650,1.3970602189617621e-08
4651,4651,1.3970602189617621e-08
4652,4652,1.3970602189617621e-08
4653,4653,1.3970602189617621e-08
4654,4654,1.6402073313201513e-08
4655,4655,1.3970602189617621e-08
4656,4656,1.3970602189617621e-08
4657,4657,1.3970602189617621e-08
4658,4658,1.3970602189617621e-08
4659,4659,4.4525142981421475e-07
4660,4660,1.3970602189617621e-08
4661,4661,2.2115257545524316e-08
4662,4662,1.883354443678479e-08
4663,4663,1.883354443678479e-08
4664,4664,1.3970602189617621e-08
4665,4665,1.3970602189617621e-08
4666,4666,1.6402073313201513e-08
4667,4667,1.9683786421940424e-08
4668,4668,1.9683786421940424e-08
4669,4669,2.4264976733566122e-08
4670,4670,1.3970602189617621e-08
4671,4671,1.3970602189617621e-08
4672,4672,1.3970602189617621e-08
4673,4673,1.3970602189617621e-08
4674,4674,1.3970602189617621e-08
4675,4675,1.3970602189617621e-08
4676,4676,1.3970602189617621e-08
4677,4677,1.3970602189617621e-08
4678,4678,1.3970602189617621e-08
4679,4679,1.3970602189617621e-08
4680,4680,1.3970602189617621e-08
4681,4681,1.3970602189617621e-08
4682,4682,1.3970602189617621e-08
4683,4683,1.3970602189617621e-08
4684,4684,1.3970602189617621e-08
4685,4685,1.3970602189617621e-08
4686,4686,1.3970602189617621e-08
4687,4687,1.3970602189617621e-08
4688,4688,1.3970602189617621e-08
4689,4689,1.3970602189617621e-08
4690,4690,1.3970602189617621e-08
4691,4691,1.3970602189617621e-08
4692,4692,1.3970602189617621e-08
4693,4693,1.3970602189617621e-08
4694,4694,2.3636412247576645e-07
4695,4695,1.3970602189617621e-08
4696,4696,1.3970602189617621e-08
4697,4697,1.3970602189617621e-08
4698,4698,1.3970602189617621e-08
4699,4699,1.3970602189617621e-08
4700,4700,1.3970602189617621e-08
4701,4701,1.3970602189617621e-08
4702,4702,1.3970602189617621e-08
4703,4703,1.3970602189617621e-08
4704,4704,1.3970602189617621e-08
4705,4705,1.3970602189617621e-08
4706,4706,1.3970602189617621e-08
4707,4707,3.583471425524807e-08
4708,4708,1.3970602189617621e-08
4709,4709,1.3970602189617621e-08
4710,4710,1.3970602189617621e-08
4711,4711,1.3970602189617621e-08
4712,4712,1.3970602189617621e-08
4713,4713,1.3970602189617621e-08
4714,4714,1.3970602189617621e-08
4715,4715,1.3970602189617621e-08
4716,4716,1.3970602189617621e-08
4717,4717,1.3970602189617621e-08
4718,4718,1.3970602189617621e-08
4719,4719,1.3970602189617621e-08
4720,4720,1.3970602189617621e-08
4721,4721,1.3970602189617621e-08
4722,4722,1.3970602189617621e-08
4723,4723,1.3970602189617621e-08
4724,4724,1.3970602189617621e-08
4725,4725,1.3970602189617621e-08
4726,4726,1.3970602189617621e-08
4727,4727,1.3970602189617621e-08
4728,4728,1.3970602189617621e-08
4729,4729,1.3970602189617621e-08
4730,4730,1.3970602189617621e-08
4731,4731,1.3970602189617621e-08
4732,4732,1.3970602189617621e-08
4733,4733,5.4717993194297965e-08
4734,4734,1.3970602189617621e-08
4735,4735,2.12650155603682e-08
4736,4736,1.3970602189617621e-08
4737,4737,1.3970602189617621e-08
4738,4738,1.3970602189617621e-08
4739,4739,1.3970602189617621e-08
4740,4740,1.3970602189617621e-08
4741,4741,1.3970602189617621e-08
4742,4742,1.3970602189617621e-08
4743,4743,1.3970602189617621e-08
4744,4744,1.3970602189617621e-08
4745,4745,1.3970602189617621e-08
4746,4746,1.3970602189617621e-08
4747,4747,1.3970602189617621e-08
4748,4748,1.3970602189617621e-08
4749,4749,1.3970602189617621e-08
4750,4750,1.3970602189617621e-08
4751,4751,1.3970602189617621e-08
4752,4752,1.3970602189617621e-08
4753,4753,1.790179799719231e-05
4754,4754,1.3970602189617621e-08
4755,4755,1.3970602189617621e-08
4756,4756,1.3970602189617621e-08
4757,4757,1.3970602189617621e-08
4758,4758,1.3970602189617621e-08
4759,4759,1.3970602189617621e-08
4760,4760,1.3970602189617621e-08
4761,4761,1.3970602189617621e-08
4762,4762,1.3970602189617621e-08
4763,4763,1.3970602189617621e-08
4764,4764,1.3970602189617621e-08
4765,4765,1.3970602189617621e-08
4766,4766,1.3970602189617621e-08
4767,4767,1.3970602189617621e-08
4768,4768,1.3970602189617621e-08
4769,4769,1.3970602189617621e-08
4770,4770,1.3970602189617621e-08
4771,4771,1.3970602189617621e-08
4772,4772,1.3970602189617621e-08
4773,4773,1.3970602189617621e-08
4774,4774,1.3970602189617621e-08
4775,4775,1.3970602189617621e-08
4776,4776,1.3970602189617621e-08
4777,4777,1.3970602189617621e-08
4778,4778,1.3970602189617621e-08
4779,4779,1.3970602189617621e-08
4780,4780,1.3970602189617621e-08
4781,4781,1.3970602189617621e-08
4782,4782,1.3970602189617621e-08
4783,4783,1.3970602189617621e-08
4784,4784,1.3970602189617621e-08
4785,4785,1.3970602189617621e-08
4786,4786,1.3970602189617621e-08
4787,4787,1.3970602189617621e-08
4788,4788,1.3970602189617621e-08
4789,4789,1.3970602189617621e-08
4790,4790,1.3970602189617621e-08
4791,4791,1.3970602189617621e-08
4792,4792,1.3970602189617621e-08
4793,4793,1.3970602189617621e-08
4794,4794,1.3970602189617621e-08
4795,4795,1.3970602189617621e-08
4796,4796,1.3970602189617621e-08
4797,4797,1.3970602189617621e-08
4798,4798,1.3970602189617621e-08
4799,4799,1.3970602189617621e-08
4800,4800,1.3970602189617621e-08
4801,4801,1.3970602189617621e-08
4802,4802,1.3970602189617621e-08
4803,4803,1.3970602189617621e-08
4804,4804,1.3970602189617621e-08
4805,4805,1.3970602189617621e-08
4806,4806,1.3970602189617621e-08
4807,4807,1.3970602189617621e-08
4808,4808,1.3970602189617621e-08
4809,4809,1.3970602189617621e-08
4810,4810,1.3970602189617621e-08
4811,4811,1.3970602189617621e-08
4812,4812,1.3970602189617621e-08
4813,4813,1.3970602189617621e-08
4814,4814,1.3970602189617621e-08
4815,4815,1.3970602189617621e-08
4816,4816,1.3970602189617621e-08
4817,4817,1.3970602189617621e-08
4818,4818,1.3970602189617621e-08
4819,4819,1.3970602189617621e-08
4820,4820,1.3970602189617621e-08
4821,4821,1.3970602189617621e-08
4822,4822,1.3970602189617621e-08
4823,4823,4.6701655098181636e-07
4824,4824,3.285680775738397e-07
4825,4825,1.3970602189617621e-08
4826,4826,1.3970602189617621e-08
4827,4827,1.3970602189617621e-08
4828,4828,1.3970602189617621e-08
4829,4829,1.3970602189617621e-08
4830,4830,1.3970602189617621e-08
4831,4831,1.3970602189617621e-08
4832,4832,1.3970602189617621e-08
4833,4833,8.124997439838558e-07
4834,4834,1.3970602189617621e-08
4835,4835,1.3970602189617621e-08
4836,4836,1.3970602189617621e-08
4837,4837,1.3970602189617621e-08
4838,4838,1.3970602189617621e-08
4839,4839,1.3970602189617621e-08
4840,4840,1.3970602189617621e-08
4841,4841,1.3970602189617621e-08
4842,4842,1.3970602189617621e-08
4843,4843,1.3970602189617621e-08
4844,4844,1.3970602189617621e-08
4845,4845,1.3970602189617621e-08
4846,4846,1.3970602189617621e-08
4847,4847,1.3970602189617621e-08
4848,4848,1.3970602189617621e-08
4849,4849,1.3970602189617621e-08
4850,4850,1.3970602189617621e-08
4851,4851,1.3970602189617621e-08
4852,4852,1.3970602189617621e-08
4853,4853,1.3970602189617621e-08
4854,4854,1.3970602189617621e-08
4855,4855,2.855942893111823e-08
4856,4856,1.3970602189617621e-08
4857,4857,1.3970602189617621e-08
4858,4858,1.3970602189617621e-08
4859,4859,1.3970602189617621e-08
4860,4860,1.3970602189617621e-08
4861,4861,1.3970602189617621e-08
4862,4862,1.3970602189617621e-08
4863,4863,1.3970602189617621e-08
4864,4864,1.3970602189617621e-08
4865,4865,1.3970602189617621e-08
4866,4866,1.3970602189617621e-08
4867,4867,1.3970602189617621e-08
4868,4868,1.3970602189617621e-08
4869,4869,1.3970602189617621e-08
4870,4870,1.3970602189617621e-08
4871,4871,1.3970602189617621e-08
4872,4872,1.3970602189617621e-08
4873,4873,1.3970602189617621e-08
4874,4874,1.3970602189617621e-08
4875,4875,1.3970602189617621e-08
4876,4876,1.3970602189617621e-08
4877,4877,1.3970602189617621e-08
4878,4878,1.3970602189617621e-08
4879,4879,1.3970602189617621e-08
4880,4880,1.3970602189617621e-08
4881,4881,1.3970602189617621e-08
4882,4882,1.3970602189617621e-08
4883,4883,1.3970602189617621e-08
4884,4884,1.8565886690632253e-07
4885,4885,1.3970602189617621e-08
4886,4886,1.3970602189617621e-08
4887,4887,1.3970602189617621e-08
4888,4888,1.3970602189617621e-08
4889,4889,1.3970602189617621e-08
4890,4890,1.3970602189617621e-08
4891,4891,1.3970602189617621e-08
4892,4892,1.3970602189617621e-08
4893,4893,1.3970602189617621e-08
4894,4894,1.3970602189617621e-08
4895,4895,1.3970602189617621e-08
4896,4896,1.3970602189617621e-08
4897,4897,1.3970602189617621e-08
4898,4898,1.3970602189617621e-08
4899,4899,2.455710486956724e-07
4900,4900,1.3970602189617621e-08
4901,4901,1.3970602189617621e-08
4902,4902,1.3970602189617621e-08
4903,4903,1.3970602189617621e-08
4904,4904,1.3970602189617621e-08
4905,4905,1.3970602189617621e-08
4906,4906,1.3970602189617621e-08
4907,4907,1.3970602189617621e-08
4908,4908,1.3970602189617621e-08
4909,4909,1.3970602189617621e-08
4910,4910,1.3970602189617621e-08
4911,4911,1.3970602189617621e-08
4912,4912,1.3970602189617621e-08
4913,4913,1.3970602189617621e-08
4914,4914,1.3970602189617621e-08
4915,4915,1.3970602189617621e-08
4916,4916,1.3970602189617621e-08
4917,4917,1.3970602189617621e-08
4918,4918,2.056295941694042e-07
4919,4919,1.3970602189617621e-08
4920,4920,1.3970602189617621e-08
4921,4921,1.3970602189617621e-08
4922,4922,1.3970602189617621e-08
4923,4923,1.3970602189617621e-08
4924,4924,1.3970602189617621e-08
4925,4925,2.855942893111773e-08
4926,4926,1.3970602189617621e-08
4927,4927,1.3970602189617621e-08
4928,4928,1.3970602189617621e-08
4929,4929,1.3970602189617621e-08
4930,4930,1.3970602189617621e-08
4931,4931,1.3970602189617621e-08
4932,4932,1.3970602189617621e-08
4933,4933,1.3970602189617621e-08
4934,4934,1.3970602189617621e-08
4935,4935,1.3970602189617621e-08
4936,4936,1.3970602189617621e-08
4937,4937,1.3970602189617621e-08
4938,4938,1.3970602189617621e-08
4939,4939,1.3970602189617621e-08
4940,4940,1.3970602189617621e-08
4941,4941,1.3970602189617621e-08
4942,4942,1.3970602189617621e-08
4943,4943,1.3970602189617621e-08
4944,4944,1.3970602189617621e-08
4945,4945,1.3970602189617621e-08
4946,4946,1.3970602189617621e-08
4947,4947,1.3970602189617621e-08
4948,4948,1.3970602189617621e-08
4949,4949,1.3970602189617621e-08
4950,4950,1.3970602189617621e-08
4951,4951,1.3970602189617621e-08
4952,4952,1.3970602189617621e-08
4953,4953,1.3970602189617621e-08
4954,4954,1.3970602189617621e-08
4955,4955,1.3970602189617621e-08
4956,4956,1.3970602189617621e-08
4957,4957,1.3970602189617621e-08
4958,4958,1.3970602189617621e-08
4959,4959,1.3970602189617621e-08
4960,4960,1.3970602189617621e-08
4961,4961,1.3970602189617621e-08
4962,4962,1.3970602189617621e-08
4963,4963,1.3970602189617621e-08
4964,4964,1.3970602189617621e-08
4965,4965,1.3970602189617621e-08
4966,4966,1.3970602189617621e-08
4967,4967,1.3970602189617621e-08
4968,4968,1.3970602189617621e-08
4969,4969,1.3970602189617621e-08
4970,4970,1.3970602189617621e-08
4971,4971,1.3970602189617621e-08
4972,4972,1.3970602189617621e-08
4973,4973,1.3970602189617621e-08
4974,4974,1.3970602189617621e-08
4975,4975,1.3970602189617621e-08
4976,4976,1.3970602189617621e-08
4977,4977,1.3970602189617621e-08
4978,4978,1.3970602189617621e-08
4979,4979,1.3970602189617621e-08
4980,4980,1.3970602189617621e-08
4981,4981,1.3970602189617621e-08
4982,4982,1.3970602189617621e-08
4983,4983,1.3970602189617621e-08
4984,4984,1.3970602189617621e-08
4985,4985,1.3970602189617621e-08
4986,4986,1.3970602189617621e-08
4987,4987,1.3970602189617621e-08
4988,4988,2.8559428931117963e-08
4989,4989,1.3970602189617621e-08
4990,4990,1.3970602189617621e-08
4991,4991,1.3970602189617621e-08
4992,4992,1.3970602189617621e-08
4993,4993,1.3970602189617621e-08
4994,4994,1.3970602189617621e-08
4995,4995,1.3970602189617621e-08
4996,4996,1.3970602189617621e-08
4997,4997,1.3970602189617621e-08
4998,4998,1.3970602189617621e-08
4999,4999,1.3970602189617621e-08
5000,5000,1.3970602189617621e-08
5001,5001,1.3970602189617621e-08
5002,5002,1.3970602189617621e-08
5003,5003,1.3970602189617621e-08
5004,5004,1.3970602189617621e-08
5005,5005,1.3970602189617621e-08
5006,5006,1.3970602189617621e-08
5007,5007,1.3970602189617621e-08
5008,5008,1.3970602189617621e-08
5009,5009,1.3970602189617621e-08
5010,5010,1.3970602189617621e-08
5011,5011,1.3970602189617621e-08
5012,5012,1.3970602189617621e-08
5013,5013,2.8559428931117953e-08
5014,5014,3.693059700715442e-06
5015,5015,1.3970602189617621e-08
5016,5016,1.3970602189617621e-08
5017,5017,1.3970602189617621e-08
5018,5018,1.3970602189617621e-08
5019,5019,1.3970602189617621e-08
5020,5020,1.3970602189617621e-08
5021,5021,1.3970602189617621e-08
5022,5022,1.3970602189617621e-08
5023,5023,1.3970602189617621e-08
5024,5024,1.3970602189617621e-08
5025,5025,1.3970602189617621e-08
5026,5026,1.3970602189617621e-08
5027,5027,1.3970602189617621e-08
5028,5028,2.855942893111796e-08
5029,5029,1.8490453098942525e-05
5030,5030,1.790179799719169e-05
5031,5031,1.3970602189617621e-08
5032,5032,3.5200970290445106e-05
5033,5033,1.3970602189617621e-08
5034,5034,1.3970602189617621e-08
5035,5035,1.3970602189617621e-08
5036,5036,1.3970602189617621e-08
5037,5037,1.3970602189617621e-08
5038,5038,1.3970602189617621e-08
5039,5039,1.3970602189617621e-08
5040,5040,1.3970602189617621e-08
5041,5041,1.3970602189617621e-08
5042,5042,1.3970602189617621e-08
5043,5043,1.3970602189617621e-08
5044,5044,1.3970602189617621e-08
5045,5045,1.3970602189617621e-08
5046,5046,1.7901797997192157e-05
5047,5047,1.3970602189617621e-08
5048,5048,1.3970602189617621e-08
5049,5049,1.3970602189617621e-08
5050,5050,1.3970602189617621e-08
5051,5051,1.3970602189617621e-08
5052,5052,1.3970602189617621e-08
5053,5053,1.3970602189617621e-08
5054,5054,1.3970602189617621e-08
5055,5055,1.3970602189617621e-08
5056,5056,1.3970602189617621e-08
5057,5057,1.3970602189617621e-08
5058,5058,1.3970602189617621e-08
5059,5059,1.3970602189617621e-08
5060,5060,1.3970602189617621e-08
5061,5061,1.3970602189617621e-08
5062,5062,1.3970602189617621e-08
5063,5063,1.3970602189617621e-08
5064,5064,1.3970602189617621e-08
5065,5065,1.3970602189617621e-08
5066,5066,1.3970602189617621e-08
5067,5067,1.3970602189617621e-08
5068,5068,1.3970602189617621e-08
5069,5069,1.3970602189617621e-08
5070,5070,1.3970602189617621e-08
5071,5071,1.3970602189617621e-08
5072,5072,1.3970602189617621e-08
5073,5073,1.3970602189617621e-08
5074,5074,1.3970602189617621e-08
5075,5075,1.3970602189617621e-08
5076,5076,1.3970602189617621e-08
5077,5077,1.3970602189617621e-08
5078,5078,1.3970602189617621e-08
5079,5079,1.3970602189617621e-08
5080,5080,2.855942893111792e-08
5081,5081,1.3970602189617621e-08
5082,5082,1.3970602189617621e-08
5083,5083,1.3970602189617621e-08
5084,5084,1.3970602189617621e-08
5085,5085,1.3970602189617621e-08
5086,5086,2.8559428931117933e-08
5087,5087,1.3970602189617621e-08
5088,5088,1.3970602189617621e-08
5089,5089,1.3970602189617621e-08
5090,5090,1.3970602189617621e-08
5091,5091,1.3970602189617621e-08
5092,5092,1.3970602189617621e-08
5093,5093,1.3970602189617621e-08
5094,5094,1.3970602189617621e-08
5095,5095,1.3970602189617621e-08
5096,5096,1.3970602189617621e-08
5097,5097,1.3970602189617621e-08
5098,5098,1.3970602189617621e-08
5099,5099,1.3970602189617621e-08
5100,5100,1.3970602189617621e-08
5101,5101,1.3970602189617621e-08
5102,5102,1.3970602189617621e-08
5103,5103,1.3970602189617621e-08
5104,5104,1.3970602189617621e-08
5105,5105,1.3970602189617621e-08
5106,5106,1.3970602189617621e-08
5107,5107,1.3970602189617621e-08
5108,5108,1.3970602189617621e-08
5109,5109,1.3970602189617621e-08
5110,5110,1.3970602189617621e-08
5111,5111,1.3970602189617621e-08
5112,5112,1.3970602189617621e-08
5113,5113,1.3970602189617621e-08
5114,5114,1.3970602189617621e-08
5115,5115,1.3970602189617621e-08
5116,5116,1.3970602189617621e-08
5117,5117,1.3970602189617621e-08
5118,5118,1.3970602189617621e-08
5119,5119,1.3970602189617621e-08
5120,5120,1.3970602189617621e-08
5121,5121,1.3970602189617621e-08
5122,5122,1.3970602189617621e-08
5123,5123,1.3970602189617621e-08
5124,5124,1.3970602189617621e-08
5125,5125,1.3970602189617621e-08
5126,5126,1.3970602189617621e-08
5127,5127,1.3970602189617621e-08
5128,5128,1.3970602189617621e-08
5129,5129,1.3970602189617621e-08
5130,5130,1.3970602189617621e-08
5131,5131,1.3970602189617621e-08
5132,5132,1.7901797997192113e-05
5133,5133,1.3970602189617621e-08
5134,5134,1.3970602189617621e-08
5135,5135,1.3970602189617621e-08
5136,5136,1.3970602189617621e-08
5137,5137,1.3970602189617621e-08
5138,5138,1.3970602189617621e-08
5139,5139,1.3970602189617621e-08
5140,5140,1.3970602189617621e-08
5141,5141,1.3970602189617621e-08
5142,5142,1.3970602189617621e-08
5143,5143,1.3970602189617621e-08
5144,5144,1.3970602189617621e-08
5145,5145,1.3970602189617621e-08
5146,5146,1.3970602189617621e-08
5147,5147,1.3970602189617621e-08
5148,5148,1.3970602189617621e-08
5149,5149,1.3970602189617621e-08
5150,5150,1.3970602189617621e-08
5151,5151,1.3970602189617621e-08
5152,5152,1.3970602189617621e-08
5153,5153,1.3970602189617621e-08
5154,5154,1.3970602189617621e-08
5155,5155,1.3970602189617621e-08
5156,5156,1.3970602189617621e-08
5157,5157,1.3970602189617621e-08
5158,5158,1.3970602189617621e-08
5159,5159,1.3970602189617621e-08
5160,5160,1.3970602189617621e-08
5161,5161,1.3970602189617621e-08
5162,5162,2.6553070337074028e-06
5163,5163,3.804458276965763e-08
5164,5164,1.3970602189617621e-08
5165,5165,1.3970602189617621e-08
5166,5166,1.3970602189617621e-08
5167,5167,1.3970602189617621e-08
5168,5168,1.3970602189617621e-08
5169,5169,1.3970602189617621e-08
5170,5170,1.3970602189617621e-08
5171,5171,1.3970602189617621e-08
5172,5172,1.3970602189617621e-08
5173,5173,1.3970602189617621e-08
5174,5174,1.3970602189617621e-08
5175,5175,1.3970602189617621e-08
5176,5176,1.3970602189617621e-08
5177,5177,1.3970602189617621e-08
5178,5178,1.3970602189617621e-08
5179,5179,1.3970602189617621e-08
5180,5180,1.3970602189617621e-08
5181,5181,1.3970602189617621e-08
5182,5182,1.3970602189617621e-08
5183,5183,1.3970602189617621e-08
5184,5184,1.3970602189617621e-08
5185,5185,1.3970602189617621e-08
5186,5186,1.3970602189617621e-08
5187,5187,1.3970602189617621e-08
5188,5188,1.3970602189617621e-08
5189,5189,1.3970602189617621e-08
5190,5190,1.3970602189617621e-08
5191,5191,1.3970602189617621e-08
5192,5192,1.3970602189617621e-08
5193,5193,1.3970602189617621e-08
5194,5194,1.3970602189617621e-08
5195,5195,1.3970602189617621e-08
5196,5196,1.3970602189617621e-08
5197,5197,1.3970602189617621e-08
5198,5198,1.3970602189617621e-08
5199,5199,1.3970602189617621e-08
5200,5200,2.1265015560367924e-08
5201,5201,3.621160679751802e-08
5202,5202,5.195001858307892e-08
5203,5203,6.863253985515117e-08
5204,5204,2.1265015560367924e-08
5205,5205,1.3970602189617621e-08
5206,5206,1.3970602189617621e-08
5207,5207,1.3970602189617621e-08
5208,5208,1.3970602189617621e-08
5209,5209,1.3970602189617621e-08
5210,5210,1.3970602189617621e-08
5211,5211,1.3970602189617621e-08
5212,5212,4.192367554913596e-06
5213,5213,1.3970602189617621e-08
5214,5214,1.3970602189617621e-08
5215,5215,1.3970602189617621e-08
5216,5216,1.3970602189617621e-08
5217,5217,1.3970602189617621e-08
5218,5218,1.3970602189617621e-08
5219,5219,1.3970602189617621e-08
5220,5220,1.3970602189617621e-08
5221,5221,1.3970602189617621e-08
5222,5222,1.3970602189617621e-08
5223,5223,1.3970602189617621e-08
5224,5224,1.3970602189617621e-08
5225,5225,1.3970602189617621e-08
5226,5226,1.3970602189617621e-08
5227,5227,2.8559428931117615e-08
5228,5228,1.3970602189617621e-08
5229,5229,1.3970602189617621e-08
5230,5230,1.3970602189617621e-08
5231,5231,1.3970602189617621e-08
5232,5232,1.3970602189617621e-08
5233,5233,1.3970602189617621e-08
5234,5234,1.3970602189617621e-08
5235,5235,1.3970602189617621e-08
5236,5236,1.3970602189617621e-08
5237,5237,2.2560032143254715e-07
5238,5238,1.3970602189617621e-08
5239,5239,5.090646690766674e-07
5240,5240,2.1101149469104717e-07
5241,5241,1.3970602189617621e-08
5242,5242,1.3970602189617621e-08
5243,5243,1.3970602189617621e-08
5244,5244,1.3970602189617621e-08
5245,5245,1.3970602189617621e-08
5246,5246,1.3970602189617621e-08
5247,5247,1.3970602189617621e-08
5248,5248,1.3970602189617621e-08
5249,5249,1.3970602189617621e-08
5250,5250,1.3970602189617621e-08
5251,5251,1.3970602189617621e-08
5252,5252,1.3970602189617621e-08
5253,5253,1.3970602189617621e-08
5254,5254,1.3970602189617621e-08
5255,5255,1.3970602189617621e-08
5256,5256,1.3970602189617621e-08
5257,5257,1.3970602189617621e-08
5258,5258,1.3970602189617621e-08
5259,5259,1.8565886690632253e-07
5260,5260,1.3970602189617621e-08
5261,5261,1.3970602189617621e-08
5262,5262,1.3970602189617621e-08
5263,5263,1.3970602189617621e-08
5264,5264,1.3970602189617621e-08
5265,5265,1.3970602189617621e-08
5266,5266,1.3970602189617621e-08
5267,5267,1.3970602189617621e-08
5268,5268,1.3970602189617621e-08
5269,5269,1.3970602189617621e-08
5270,5270,1.3970602189617621e-08
5271,5271,1.3970602189617621e-08
5272,5272,1.3970602189617621e-08
5273,5273,1.3970602189617621e-08
5274,5274,1.3970602189617621e-08
5275,5275,1.3970602189617621e-08
5276,5276,1.3970602189617621e-08
5277,5277,1.3970602189617621e-08
5278,5278,1.3970602189617621e-08
5279,5279,1.3970602189617621e-08
5280,5280,1.3970602189617621e-08
5281,5281,1.3970602189617621e-08
5282,5282,1.3970602189617621e-08
5283,5283,1.3970602189617621e-08
5284,5284,1.8565886690631702e-07
5285,5285,1.3970602189617621e-08
5286,5286,1.3970602189617621e-08
5287,5287,1.3970602189617621e-08
5288,5288,1.3970602189617621e-08
5289,5289,1.3970602189617621e-08
5290,5290,1.3970602189617621e-08
5291,5291,1.3970602189617621e-08
5292,5292,1.3970602189617621e-08
5293,5293,1.3970602189617621e-08
5294,5294,1.3970602189617621e-08
5295,5295,1.3970602189617621e-08
5296,5296,1.3970602189617621e-08
5297,5297,2.8559428931118677e-08
5298,5298,1.3970602189617621e-08
5299,5299,1.3622612111102298e-06
5300,5300,1.3970602189617621e-08
5301,5301,1.3970602189617621e-08
5302,5302,1.3970602189617621e-08
5303,5303,1.3970602189617621e-08
5304,5304,1.3970602189617621e-08
5305,5305,1.3970602189617621e-08
5306,5306,1.3970602189617621e-08
5307,5307,1.3970602189617621e-08
5308,5308,1.3970602189617621e-08
5309,5309,1.3970602189617621e-08
5310,5310,1.3970602189617621e-08
5311,5311,1.3970602189617621e-08
5312,5312,1.3970602189617621e-08
5313,5313,1.3970602189617621e-08
5314,5314,1.3970602189617621e-08
5315,5315,1.3970602189617621e-08
5316,5316,1.3970602189617621e-08
5317,5317,1.3970602189617621e-08
5318,5318,1.3970602189617621e-08
5319,5319,1.3970602189617621e-08
5320,5320,1.3970602189617621e-08
5321,5321,1.3970602189617621e-08
5322,5322,1.3970602189617621e-08
5323,5323,1.3970602189617621e-08
5324,5324,1.3970602189617621e-08
5325,5325,1.3970602189617621e-08
5326,5326,1.3970602189617621e-08
5327,5327,1.3970602189617621e-08
5328,5328,1.3970602189617621e-08
5329,5329,1.3970602189617621e-08
5330,5330,1.3970602189617621e-08
5331,5331,1.3970602189617621e-08
5332,5332,1.3970602189617621e-08
5333,5333,1.3970602189617621e-08
5334,5334,1.3970602189617621e-08
5335,5335,1.3970602189617621e-08
5336,5336,1.3970602189617621e-08
5337,5337,1.3970602189617621e-08
5338,5338,1.3970602189617621e-08
5339,5339,1.3970602189617621e-08
5340,5340,1.3970602189617621e-08
5341,5341,1.3970602189617621e-08
5342,5342,1.3970602189617621e-08
5343,5343,1.3970602189617621e-08
5344,5344,1.3970602189617621e-08
5345,5345,1.3970602189617621e-08
5346,5346,1.3970602189617621e-08
5347,5347,1.3970602189617621e-08
5348,5348,1.3970602189617621e-08
5349,5349,1.3970602189617621e-08
5350,5350,1.3970602189617621e-08
5351,5351,1.3970602189617621e-08
5352,5352,1.3970602189617621e-08
5353,5353,1.3970602189617621e-08
5354,5354,1.3970602189617621e-08
5355,5355,1.3970602189617621e-08
5356,5356,1.3970602189617621e-08
5357,5357,1.3970602189617621e-08
5358,5358,1.3970602189617621e-08
5359,5359,1.3970602189617621e-08
5360,5360,1.3970602189617621e-08
5361,5361,1.3970602189617621e-08
5362,5362,1.3970602189617621e-08
5363,5363,1.3970602189617621e-08
5364,5364,1.3970602189617621e-08
5365,5365,1.3970602189617621e-08
5366,5366,1.3970602189617621e-08
5367,5367,1.3970602189617621e-08
5368,5368,1.3970602189617621e-08
5369,5369,1.3970602189617621e-08
5370,5370,1.3970602189617621e-08
5371,5371,1.3970602189617621e-08
5372,5372,1.3970602189617621e-08
5373,5373,1.3970602189617621e-08
5374,5374,1.3970602189617621e-08
5375,5375,1.3970602189617621e-08
5376,5376,1.3970602189617621e-08
5377,5377,1.3970602189617621e-08
5378,5378,1.3970602189617621e-08
5379,5379,1.3970602189617621e-08
