investor,pagerank
4590,1.3970602189617621e-08
4589,1.3970602189617621e-08
4588,1.3970602189617621e-08
4587,1.3970602189617621e-08
4586,1.3970602189617621e-08
4850,1.3970602189617621e-08
4851,1.3970602189617621e-08
4852,1.3970602189617621e-08
5133,1.3970602189617621e-08
5108,1.3970602189617621e-08
5107,1.3970602189617621e-08
5106,1.3970602189617621e-08
5105,1.3970602189617621e-08
5104,1.3970602189617621e-08
5103,1.3970602189617621e-08
5102,1.3970602189617621e-08
5101,1.3970602189617621e-08
5100,1.3970602189617621e-08
5099,1.3970602189617621e-08
5098,1.3970602189617621e-08
5097,1.3970602189617621e-08
5096,1.3970602189617621e-08
5095,1.3970602189617621e-08
5094,1.3970602189617621e-08
5093,1.3970602189617621e-08
5092,1.3970602189617621e-08
5091,1.3970602189617621e-08
5090,1.3970602189617621e-08
5109,1.3970602189617621e-08
5110,1.3970602189617621e-08
5111,1.3970602189617621e-08
5122,1.3970602189617621e-08
5130,1.3970602189617621e-08
5129,1.3970602189617621e-08
5128,1.3970602189617621e-08
5127,1.3970602189617621e-08
5126,1.3970602189617621e-08
5125,1.3970602189617621e-08
5124,1.3970602189617621e-08
5123,1.3970602189617621e-08
5121,1.3970602189617621e-08
5112,1.3970602189617621e-08
5120,1.3970602189617621e-08
5119,1.3970602189617621e-08
5118,1.3970602189617621e-08
5117,1.3970602189617621e-08
5116,1.3970602189617621e-08
5115,1.3970602189617621e-08
5114,1.3970602189617621e-08
5113,1.3970602189617621e-08
5089,1.3970602189617621e-08
5088,1.3970602189617621e-08
5087,1.3970602189617621e-08
5053,1.3970602189617621e-08
5061,1.3970602189617621e-08
5060,1.3970602189617621e-08
5059,1.3970602189617621e-08
5058,1.3970602189617621e-08
5057,1.3970602189617621e-08
5056,1.3970602189617621e-08
5055,1.3970602189617621e-08
5054,1.3970602189617621e-08
5052,1.3970602189617621e-08
5063,1.3970602189617621e-08
5051,1.3970602189617621e-08
5050,1.3970602189617621e-08
5049,1.3970602189617621e-08
5048,1.3970602189617621e-08
5047,1.3970602189617621e-08
5045,1.3970602189617621e-08
5044,1.3970602189617621e-08
5043,1.3970602189617621e-08
5062,1.3970602189617621e-08
5064,1.3970602189617621e-08
5085,1.3970602189617621e-08
5075,1.3970602189617621e-08
5084,1.3970602189617621e-08
5083,1.3970602189617621e-08
5082,1.3970602189617621e-08
5081,1.3970602189617621e-08
5079,1.3970602189617621e-08
5078,1.3970602189617621e-08
5077,1.3970602189617621e-08
5076,1.3970602189617621e-08
5074,1.3970602189617621e-08
5065,1.3970602189617621e-08
5073,1.3970602189617621e-08
5072,1.3970602189617621e-08
5071,1.3970602189617621e-08
5070,1.3970602189617621e-08
5069,1.3970602189617621e-08
5068,1.3970602189617621e-08
5067,1.3970602189617621e-08
5066,1.3970602189617621e-08
5131,1.3970602189617621e-08
5134,1.3970602189617621e-08
4853,1.3970602189617621e-08
5135,1.3970602189617621e-08
5205,1.3970602189617621e-08
5199,1.3970602189617621e-08
5198,1.3970602189617621e-08
5197,1.3970602189617621e-08
5196,1.3970602189617621e-08
5195,1.3970602189617621e-08
5194,1.3970602189617621e-08
5193,1.3970602189617621e-08
5192,1.3970602189617621e-08
5191,1.3970602189617621e-08
5190,1.3970602189617621e-08
5189,1.3970602189617621e-08
5188,1.3970602189617621e-08
5187,1.3970602189617621e-08
5186,1.3970602189617621e-08
5185,1.3970602189617621e-08
5184,1.3970602189617621e-08
5183,1.3970602189617621e-08
5182,1.3970602189617621e-08
5206,1.3970602189617621e-08
5207,1.3970602189617621e-08
5208,1.3970602189617621e-08
5220,1.3970602189617621e-08
5229,1.3970602189617621e-08
5228,1.3970602189617621e-08
5226,1.3970602189617621e-08
5225,1.3970602189617621e-08
5224,1.3970602189617621e-08
5223,1.3970602189617621e-08
5222,1.3970602189617621e-08
5221,1.3970602189617621e-08
5219,1.3970602189617621e-08
5209,1.3970602189617621e-08
5218,1.3970602189617621e-08
5217,1.3970602189617621e-08
5216,1.3970602189617621e-08
5215,1.3970602189617621e-08
5214,1.3970602189617621e-08
5213,1.3970602189617621e-08
5211,1.3970602189617621e-08
5210,1.3970602189617621e-08
5181,1.3970602189617621e-08
5180,1.3970602189617621e-08
5179,1.3970602189617621e-08
5145,1.3970602189617621e-08
5153,1.3970602189617621e-08
5152,1.3970602189617621e-08
5151,1.3970602189617621e-08
5150,1.3970602189617621e-08
5149,1.3970602189617621e-08
5148,1.3970602189617621e-08
5147,1.3970602189617621e-08
5146,1.3970602189617621e-08
5144,1.3970602189617621e-08
5155,1.3970602189617621e-08
5143,1.3970602189617621e-08
5142,1.3970602189617621e-08
5141,1.3970602189617621e-08
5140,1.3970602189617621e-08
5139,1.3970602189617621e-08
5138,1.3970602189617621e-08
5137,1.3970602189617621e-08
5136,1.3970602189617621e-08
5154,1.3970602189617621e-08
5156,1.3970602189617621e-08
5178,1.3970602189617621e-08
5169,1.3970602189617621e-08
5177,1.3970602189617621e-08
5176,1.3970602189617621e-08
5175,1.3970602189617621e-08
5174,1.3970602189617621e-08
5173,1.3970602189617621e-08
5172,1.3970602189617621e-08
5171,1.3970602189617621e-08
5170,1.3970602189617621e-08
5168,1.3970602189617621e-08
5157,1.3970602189617621e-08
5167,1.3970602189617621e-08
5166,1.3970602189617621e-08
5165,1.3970602189617621e-08
5164,1.3970602189617621e-08
5161,1.3970602189617621e-08
5160,1.3970602189617621e-08
5159,1.3970602189617621e-08
5158,1.3970602189617621e-08
5042,1.3970602189617621e-08
5041,1.3970602189617621e-08
5040,1.3970602189617621e-08
5039,1.3970602189617621e-08
4920,1.3970602189617621e-08
4919,1.3970602189617621e-08
4917,1.3970602189617621e-08
4916,1.3970602189617621e-08
4915,1.3970602189617621e-08
4914,1.3970602189617621e-08
4913,1.3970602189617621e-08
4912,1.3970602189617621e-08
4911,1.3970602189617621e-08
4910,1.3970602189617621e-08
4909,1.3970602189617621e-08
4908,1.3970602189617621e-08
4907,1.3970602189617621e-08
4906,1.3970602189617621e-08
4905,1.3970602189617621e-08
4904,1.3970602189617621e-08
4903,1.3970602189617621e-08
4902,1.3970602189617621e-08
4901,1.3970602189617621e-08
4921,1.3970602189617621e-08
4922,1.3970602189617621e-08
4923,1.3970602189617621e-08
4935,1.3970602189617621e-08
4943,1.3970602189617621e-08
4942,1.3970602189617621e-08
4941,1.3970602189617621e-08
4940,1.3970602189617621e-08
4939,1.3970602189617621e-08
4938,1.3970602189617621e-08
4937,1.3970602189617621e-08
4936,1.3970602189617621e-08
4934,1.3970602189617621e-08
4924,1.3970602189617621e-08
4933,1.3970602189617621e-08
4932,1.3970602189617621e-08
4931,1.3970602189617621e-08
4930,1.3970602189617621e-08
4929,1.3970602189617621e-08
4928,1.3970602189617621e-08
4927,1.3970602189617621e-08
4926,1.3970602189617621e-08
4900,1.3970602189617621e-08
4898,1.3970602189617621e-08
4897,1.3970602189617621e-08
4864,1.3970602189617621e-08
4872,1.3970602189617621e-08
4871,1.3970602189617621e-08
4870,1.3970602189617621e-08
4869,1.3970602189617621e-08
4868,1.3970602189617621e-08
4867,1.3970602189617621e-08
4866,1.3970602189617621e-08
4865,1.3970602189617621e-08
4863,1.3970602189617621e-08
4874,1.3970602189617621e-08
4862,1.3970602189617621e-08
4861,1.3970602189617621e-08
4860,1.3970602189617621e-08
4859,1.3970602189617621e-08
4858,1.3970602189617621e-08
4857,1.3970602189617621e-08
4856,1.3970602189617621e-08
4854,1.3970602189617621e-08
4873,1.3970602189617621e-08
4875,1.3970602189617621e-08
4896,1.3970602189617621e-08
4887,1.3970602189617621e-08
4895,1.3970602189617621e-08
4894,1.3970602189617621e-08
4893,1.3970602189617621e-08
4892,1.3970602189617621e-08
4891,1.3970602189617621e-08
4890,1.3970602189617621e-08
4889,1.3970602189617621e-08
4888,1.3970602189617621e-08
4886,1.3970602189617621e-08
4876,1.3970602189617621e-08
4885,1.3970602189617621e-08
4883,1.3970602189617621e-08
4882,1.3970602189617621e-08
4881,1.3970602189617621e-08
4880,1.3970602189617621e-08
4879,1.3970602189617621e-08
4878,1.3970602189617621e-08
4877,1.3970602189617621e-08
4944,1.3970602189617621e-08
4945,1.3970602189617621e-08
4946,1.3970602189617621e-08
5002,1.3970602189617621e-08
5010,1.3970602189617621e-08
5009,1.3970602189617621e-08
5008,1.3970602189617621e-08
5007,1.3970602189617621e-08
5006,1.3970602189617621e-08
5005,1.3970602189617621e-08
5004,1.3970602189617621e-08
5003,1.3970602189617621e-08
5001,1.3970602189617621e-08
5012,1.3970602189617621e-08
5000,1.3970602189617621e-08
4999,1.3970602189617621e-08
4998,1.3970602189617621e-08
4997,1.3970602189617621e-08
4996,1.3970602189617621e-08
4995,1.3970602189617621e-08
4994,1.3970602189617621e-08
4993,1.3970602189617621e-08
5011,1.3970602189617621e-08
5015,1.3970602189617621e-08
4991,1.3970602189617621e-08
5026,1.3970602189617621e-08
5038,1.3970602189617621e-08
5037,1.3970602189617621e-08
5036,1.3970602189617621e-08
5035,1.3970602189617621e-08
5034,1.3970602189617621e-08
5033,1.3970602189617621e-08
5031,1.3970602189617621e-08
5027,1.3970602189617621e-08
5025,1.3970602189617621e-08
5016,1.3970602189617621e-08
5024,1.3970602189617621e-08
5023,1.3970602189617621e-08
5022,1.3970602189617621e-08
5021,1.3970602189617621e-08
5020,1.3970602189617621e-08
5019,1.3970602189617621e-08
5018,1.3970602189617621e-08
5017,1.3970602189617621e-08
4992,1.3970602189617621e-08
4990,1.3970602189617621e-08
4947,1.3970602189617621e-08
4957,1.3970602189617621e-08
4965,1.3970602189617621e-08
4964,1.3970602189617621e-08
4963,1.3970602189617621e-08
4962,1.3970602189617621e-08
4961,1.3970602189617621e-08
4960,1.3970602189617621e-08
4959,1.3970602189617621e-08
4958,1.3970602189617621e-08
4956,1.3970602189617621e-08
4967,1.3970602189617621e-08
4955,1.3970602189617621e-08
4954,1.3970602189617621e-08
4953,1.3970602189617621e-08
4952,1.3970602189617621e-08
4951,1.3970602189617621e-08
4950,1.3970602189617621e-08
4949,1.3970602189617621e-08
4948,1.3970602189617621e-08
4966,1.3970602189617621e-08
4968,1.3970602189617621e-08
4989,1.3970602189617621e-08
4979,1.3970602189617621e-08
4987,1.3970602189617621e-08
4986,1.3970602189617621e-08
4985,1.3970602189617621e-08
4984,1.3970602189617621e-08
4983,1.3970602189617621e-08
4982,1.3970602189617621e-08
4981,1.3970602189617621e-08
4980,1.3970602189617621e-08
4978,1.3970602189617621e-08
4969,1.3970602189617621e-08
4977,1.3970602189617621e-08
4976,1.3970602189617621e-08
4975,1.3970602189617621e-08
4974,1.3970602189617621e-08
4973,1.3970602189617621e-08
4972,1.3970602189617621e-08
4971,1.3970602189617621e-08
4970,1.3970602189617621e-08
3186,1.3970602189617621e-08
3000,1.3970602189617621e-08
3184,1.3970602189617621e-08
1089,1.3970602189617621e-08
1101,1.3970602189617621e-08
1099,1.3970602189617621e-08
1097,1.3970602189617621e-08
1096,1.3970602189617621e-08
1095,1.3970602189617621e-08
1093,1.3970602189617621e-08
1091,1.3970602189617621e-08
1090,1.3970602189617621e-08
1088,1.3970602189617621e-08
1103,1.3970602189617621e-08
1087,1.3970602189617621e-08
1086,1.3970602189617621e-08
1085,1.3970602189617621e-08
1083,1.3970602189617621e-08
1082,1.3970602189617621e-08
1081,1.3970602189617621e-08
1080,1.3970602189617621e-08
1079,1.3970602189617621e-08
1102,1.3970602189617621e-08
1104,1.3970602189617621e-08
1077,1.3970602189617621e-08
1115,1.3970602189617621e-08
1126,1.3970602189617621e-08
1125,1.3970602189617621e-08
1124,1.3970602189617621e-08
1123,1.3970602189617621e-08
1120,1.3970602189617621e-08
1118,1.3970602189617621e-08
1117,1.3970602189617621e-08
1116,1.3970602189617621e-08
1114,1.3970602189617621e-08
1105,1.3970602189617621e-08
1113,1.3970602189617621e-08
1112,1.3970602189617621e-08
1111,1.3970602189617621e-08
1110,1.3970602189617621e-08
1109,1.3970602189617621e-08
1108,1.3970602189617621e-08
1107,1.3970602189617621e-08
1106,1.3970602189617621e-08
1078,1.3970602189617621e-08
1075,1.3970602189617621e-08
1128,1.3970602189617621e-08
1040,1.3970602189617621e-08
1049,1.3970602189617621e-08
1048,1.3970602189617621e-08
1047,1.3970602189617621e-08
1045,1.3970602189617621e-08
1044,1.3970602189617621e-08
1043,1.3970602189617621e-08
1042,1.3970602189617621e-08
1041,1.3970602189617621e-08
1039,1.3970602189617621e-08
1051,1.3970602189617621e-08
1038,1.3970602189617621e-08
1036,1.3970602189617621e-08
1035,1.3970602189617621e-08
1034,1.3970602189617621e-08
1033,1.3970602189617621e-08
1032,1.3970602189617621e-08
1031,1.3970602189617621e-08
1030,1.3970602189617621e-08
1050,1.3970602189617621e-08
1052,1.3970602189617621e-08
1074,1.3970602189617621e-08
1063,1.3970602189617621e-08
1073,1.3970602189617621e-08
1072,1.3970602189617621e-08
1071,1.3970602189617621e-08
1070,1.3970602189617621e-08
1069,1.3970602189617621e-08
1067,1.3970602189617621e-08
1066,1.3970602189617621e-08
1064,1.3970602189617621e-08
1062,1.3970602189617621e-08
1053,1.3970602189617621e-08
1061,1.3970602189617621e-08
1060,1.3970602189617621e-08
1059,1.3970602189617621e-08
1058,1.3970602189617621e-08
1057,1.3970602189617621e-08
1056,1.3970602189617621e-08
1055,1.3970602189617621e-08
1054,1.3970602189617621e-08
1127,1.3970602189617621e-08
1129,1.3970602189617621e-08
1028,1.3970602189617621e-08
1189,1.3970602189617621e-08
1199,1.3970602189617621e-08
1198,1.3970602189617621e-08
1197,1.3970602189617621e-08
1195,1.3970602189617621e-08
1194,1.3970602189617621e-08
1193,1.3970602189617621e-08
1192,1.3970602189617621e-08
1190,1.3970602189617621e-08
1188,1.3970602189617621e-08
1202,1.3970602189617621e-08
1187,1.3970602189617621e-08
1186,1.3970602189617621e-08
1184,1.3970602189617621e-08
1183,1.3970602189617621e-08
1182,1.3970602189617621e-08
1181,1.3970602189617621e-08
1180,1.3970602189617621e-08
1179,1.3970602189617621e-08
1200,1.3970602189617621e-08
1203,1.3970602189617621e-08
1177,1.3970602189617621e-08
1216,1.3970602189617621e-08
1225,1.3970602189617621e-08
1224,1.3970602189617621e-08
1223,1.3970602189617621e-08
1222,1.3970602189617621e-08
1221,1.3970602189617621e-08
1220,1.3970602189617621e-08
1219,1.3970602189617621e-08
1218,1.3970602189617621e-08
1215,1.3970602189617621e-08
1205,1.3970602189617621e-08
1214,1.3970602189617621e-08
1213,1.3970602189617621e-08
1212,1.3970602189617621e-08
1211,1.3970602189617621e-08
1210,1.3970602189617621e-08
1209,1.3970602189617621e-08
1208,1.3970602189617621e-08
1206,1.3970602189617621e-08
1178,1.3970602189617621e-08
1176,1.3970602189617621e-08
1130,1.3970602189617621e-08
1142,1.3970602189617621e-08
1150,1.3970602189617621e-08
1149,1.3970602189617621e-08
1148,1.3970602189617621e-08
1147,1.3970602189617621e-08
1146,1.3970602189617621e-08
1145,1.3970602189617621e-08
1144,1.3970602189617621e-08
1143,1.3970602189617621e-08
1141,1.3970602189617621e-08
1152,1.3970602189617621e-08
1139,1.3970602189617621e-08
1138,1.3970602189617621e-08
1137,1.3970602189617621e-08
1136,1.3970602189617621e-08
1135,1.3970602189617621e-08
1134,1.3970602189617621e-08
1132,1.3970602189617621e-08
1131,1.3970602189617621e-08
1151,1.3970602189617621e-08
1153,1.3970602189617621e-08
1175,1.3970602189617621e-08
1164,1.3970602189617621e-08
1173,1.3970602189617621e-08
1172,1.3970602189617621e-08
1171,1.3970602189617621e-08
1170,1.3970602189617621e-08
1169,1.3970602189617621e-08
1168,1.3970602189617621e-08
1167,1.3970602189617621e-08
1165,1.3970602189617621e-08
1163,1.3970602189617621e-08
1154,1.3970602189617621e-08
1162,1.3970602189617621e-08
1161,1.3970602189617621e-08
1160,1.3970602189617621e-08
1159,1.3970602189617621e-08
1158,1.3970602189617621e-08
1157,1.3970602189617621e-08
1156,1.3970602189617621e-08
1155,1.3970602189617621e-08
1029,1.3970602189617621e-08
1027,1.3970602189617621e-08
1227,1.3970602189617621e-08
891,1.3970602189617621e-08
901,1.3970602189617621e-08
900,1.3970602189617621e-08
899,1.3970602189617621e-08
898,1.3970602189617621e-08
897,1.3970602189617621e-08
895,1.3970602189617621e-08
893,1.3970602189617621e-08
892,1.3970602189617621e-08
890,1.3970602189617621e-08
903,1.3970602189617621e-08
889,1.3970602189617621e-08
888,1.3970602189617621e-08
887,1.3970602189617621e-08
886,1.3970602189617621e-08
885,1.3970602189617621e-08
884,1.3970602189617621e-08
883,1.3970602189617621e-08
881,1.3970602189617621e-08
902,1.3970602189617621e-08
904,1.3970602189617621e-08
879,1.3970602189617621e-08
918,1.3970602189617621e-08
930,1.3970602189617621e-08
929,1.3970602189617621e-08
928,1.3970602189617621e-08
927,1.3970602189617621e-08
926,1.3970602189617621e-08
925,1.3970602189617621e-08
924,1.3970602189617621e-08
919,1.3970602189617621e-08
917,1.3970602189617621e-08
906,1.3970602189617621e-08
916,1.3970602189617621e-08
915,1.3970602189617621e-08
914,1.3970602189617621e-08
913,1.3970602189617621e-08
912,1.3970602189617621e-08
910,1.3970602189617621e-08
909,1.3970602189617621e-08
907,1.3970602189617621e-08
880,1.3970602189617621e-08
878,1.3970602189617621e-08
932,1.3970602189617621e-08
844,1.3970602189617621e-08
853,1.3970602189617621e-08
852,1.3970602189617621e-08
851,1.3970602189617621e-08
850,1.3970602189617621e-08
849,1.3970602189617621e-08
848,1.3970602189617621e-08
846,1.3970602189617621e-08
845,1.3970602189617621e-08
843,1.3970602189617621e-08
855,1.3970602189617621e-08
842,1.3970602189617621e-08
841,1.3970602189617621e-08
839,1.3970602189617621e-08
838,1.3970602189617621e-08
837,1.3970602189617621e-08
836,1.3970602189617621e-08
835,1.3970602189617621e-08
834,1.3970602189617621e-08
854,1.3970602189617621e-08
857,1.3970602189617621e-08
877,1.3970602189617621e-08
868,1.3970602189617621e-08
876,1.3970602189617621e-08
875,1.3970602189617621e-08
874,1.3970602189617621e-08
873,1.3970602189617621e-08
872,1.3970602189617621e-08
871,1.3970602189617621e-08
870,1.3970602189617621e-08
869,1.3970602189617621e-08
867,1.3970602189617621e-08
858,1.3970602189617621e-08
866,1.3970602189617621e-08
865,1.3970602189617621e-08
864,1.3970602189617621e-08
863,1.3970602189617621e-08
862,1.3970602189617621e-08
861,1.3970602189617621e-08
860,1.3970602189617621e-08
859,1.3970602189617621e-08
931,1.3970602189617621e-08
933,1.3970602189617621e-08
1026,1.3970602189617621e-08
991,1.3970602189617621e-08
1000,1.3970602189617621e-08
999,1.3970602189617621e-08
998,1.3970602189617621e-08
996,1.3970602189617621e-08
995,1.3970602189617621e-08
994,1.3970602189617621e-08
993,1.3970602189617621e-08
992,1.3970602189617621e-08
990,1.3970602189617621e-08
1002,1.3970602189617621e-08
989,1.3970602189617621e-08
987,1.3970602189617621e-08
986,1.3970602189617621e-08
985,1.3970602189617621e-08
984,1.3970602189617621e-08
983,1.3970602189617621e-08
982,1.3970602189617621e-08
981,1.3970602189617621e-08
1001,1.3970602189617621e-08
1003,1.3970602189617621e-08
979,1.3970602189617621e-08
1016,1.3970602189617621e-08
1025,1.3970602189617621e-08
1024,1.3970602189617621e-08
1023,1.3970602189617621e-08
1022,1.3970602189617621e-08
1021,1.3970602189617621e-08
1020,1.3970602189617621e-08
1019,1.3970602189617621e-08
1017,1.3970602189617621e-08
1015,1.3970602189617621e-08
1004,1.3970602189617621e-08
1012,1.3970602189617621e-08
1011,1.3970602189617621e-08
1010,1.3970602189617621e-08
1009,1.3970602189617621e-08
1008,1.3970602189617621e-08
1007,1.3970602189617621e-08
1006,1.3970602189617621e-08
1005,1.3970602189617621e-08
980,1.3970602189617621e-08
978,1.3970602189617621e-08
934,1.3970602189617621e-08
944,1.3970602189617621e-08
952,1.3970602189617621e-08
951,1.3970602189617621e-08
950,1.3970602189617621e-08
949,1.3970602189617621e-08
948,1.3970602189617621e-08
947,1.3970602189617621e-08
946,1.3970602189617621e-08
945,1.3970602189617621e-08
943,1.3970602189617621e-08
955,1.3970602189617621e-08
942,1.3970602189617621e-08
941,1.3970602189617621e-08
940,1.3970602189617621e-08
939,1.3970602189617621e-08
938,1.3970602189617621e-08
937,1.3970602189617621e-08
936,1.3970602189617621e-08
935,1.3970602189617621e-08
954,1.3970602189617621e-08
956,1.3970602189617621e-08
977,1.3970602189617621e-08
968,1.3970602189617621e-08
976,1.3970602189617621e-08
975,1.3970602189617621e-08
974,1.3970602189617621e-08
973,1.3970602189617621e-08
972,1.3970602189617621e-08
971,1.3970602189617621e-08
970,1.3970602189617621e-08
969,1.3970602189617621e-08
967,1.3970602189617621e-08
957,1.3970602189617621e-08
966,1.3970602189617621e-08
965,1.3970602189617621e-08
964,1.3970602189617621e-08
963,1.3970602189617621e-08
962,1.3970602189617621e-08
961,1.3970602189617621e-08
960,1.3970602189617621e-08
958,1.3970602189617621e-08
1226,1.3970602189617621e-08
1228,1.3970602189617621e-08
831,1.3970602189617621e-08
1487,1.3970602189617621e-08
1496,1.3970602189617621e-08
1495,1.3970602189617621e-08
1494,1.3970602189617621e-08
1493,1.3970602189617621e-08
1491,1.3970602189617621e-08
1490,1.3970602189617621e-08
1489,1.3970602189617621e-08
1488,1.3970602189617621e-08
1486,1.3970602189617621e-08
1498,1.3970602189617621e-08
1485,1.3970602189617621e-08
1484,1.3970602189617621e-08
1483,1.3970602189617621e-08
1482,1.3970602189617621e-08
1481,1.3970602189617621e-08
1480,1.3970602189617621e-08
1479,1.3970602189617621e-08
1478,1.3970602189617621e-08
1497,1.3970602189617621e-08
1499,1.3970602189617621e-08
1476,1.3970602189617621e-08
1511,1.3970602189617621e-08
1519,1.3970602189617621e-08
1518,1.3970602189617621e-08
1517,1.3970602189617621e-08
1516,1.3970602189617621e-08
1515,1.3970602189617621e-08
1514,1.3970602189617621e-08
1513,1.3970602189617621e-08
1512,1.3970602189617621e-08
1510,1.3970602189617621e-08
1500,1.3970602189617621e-08
1509,1.3970602189617621e-08
1508,1.3970602189617621e-08
1507,1.3970602189617621e-08
1506,1.3970602189617621e-08
1505,1.3970602189617621e-08
1504,1.3970602189617621e-08
1503,1.3970602189617621e-08
1502,1.3970602189617621e-08
1477,1.3970602189617621e-08
1475,1.3970602189617621e-08
1521,1.3970602189617621e-08
1442,1.3970602189617621e-08
1450,1.3970602189617621e-08
1449,1.3970602189617621e-08
1448,1.3970602189617621e-08
1447,1.3970602189617621e-08
1446,1.3970602189617621e-08
1445,1.3970602189617621e-08
1444,1.3970602189617621e-08
1443,1.3970602189617621e-08
1441,1.3970602189617621e-08
1452,1.3970602189617621e-08
1440,1.3970602189617621e-08
1439,1.3970602189617621e-08
1438,1.3970602189617621e-08
1436,1.3970602189617621e-08
1435,1.3970602189617621e-08
1434,1.3970602189617621e-08
1433,1.3970602189617621e-08
1432,1.3970602189617621e-08
1451,1.3970602189617621e-08
1453,1.3970602189617621e-08
1474,1.3970602189617621e-08
1464,1.3970602189617621e-08
1472,1.3970602189617621e-08
1471,1.3970602189617621e-08
1470,1.3970602189617621e-08
1469,1.3970602189617621e-08
1468,1.3970602189617621e-08
1467,1.3970602189617621e-08
1466,1.3970602189617621e-08
1465,1.3970602189617621e-08
1463,1.3970602189617621e-08
1454,1.3970602189617621e-08
1462,1.3970602189617621e-08
1461,1.3970602189617621e-08
1460,1.3970602189617621e-08
1459,1.3970602189617621e-08
1458,1.3970602189617621e-08
1457,1.3970602189617621e-08
1456,1.3970602189617621e-08
1455,1.3970602189617621e-08
1520,1.3970602189617621e-08
1522,1.3970602189617621e-08
1430,1.3970602189617621e-08
1583,1.3970602189617621e-08
1592,1.3970602189617621e-08
1590,1.3970602189617621e-08
1589,1.3970602189617621e-08
1588,1.3970602189617621e-08
1587,1.3970602189617621e-08
1586,1.3970602189617621e-08
1585,1.3970602189617621e-08
1584,1.3970602189617621e-08
1582,1.3970602189617621e-08
1594,1.3970602189617621e-08
1581,1.3970602189617621e-08
1580,1.3970602189617621e-08
1579,1.3970602189617621e-08
1578,1.3970602189617621e-08
1577,1.3970602189617621e-08
1576,1.3970602189617621e-08
1575,1.3970602189617621e-08
1574,1.3970602189617621e-08
1593,1.3970602189617621e-08
1595,1.3970602189617621e-08
1572,1.3970602189617621e-08
1607,1.3970602189617621e-08
1616,1.3970602189617621e-08
1614,1.3970602189617621e-08
1613,1.3970602189617621e-08
1612,1.3970602189617621e-08
1611,1.3970602189617621e-08
1610,1.3970602189617621e-08
1609,1.3970602189617621e-08
1608,1.3970602189617621e-08
1606,1.3970602189617621e-08
1596,1.3970602189617621e-08
1605,1.3970602189617621e-08
1604,1.3970602189617621e-08
1603,1.3970602189617621e-08
1602,1.3970602189617621e-08
1601,1.3970602189617621e-08
1599,1.3970602189617621e-08
1598,1.3970602189617621e-08
1597,1.3970602189617621e-08
1573,1.3970602189617621e-08
1571,1.3970602189617621e-08
1523,1.3970602189617621e-08
1534,1.3970602189617621e-08
1542,1.3970602189617621e-08
1541,1.3970602189617621e-08
1540,1.3970602189617621e-08
1539,1.3970602189617621e-08
1538,1.3970602189617621e-08
1537,1.3970602189617621e-08
1536,1.3970602189617621e-08
1535,1.3970602189617621e-08
1533,1.3970602189617621e-08
1546,1.3970602189617621e-08
1532,1.3970602189617621e-08
1531,1.3970602189617621e-08
1530,1.3970602189617621e-08
1528,1.3970602189617621e-08
1527,1.3970602189617621e-08
1526,1.3970602189617621e-08
1525,1.3970602189617621e-08
1524,1.3970602189617621e-08
1544,1.3970602189617621e-08
1547,1.3970602189617621e-08
1570,1.3970602189617621e-08
1560,1.3970602189617621e-08
1569,1.3970602189617621e-08
1568,1.3970602189617621e-08
1567,1.3970602189617621e-08
1565,1.3970602189617621e-08
1564,1.3970602189617621e-08
1563,1.3970602189617621e-08
1562,1.3970602189617621e-08
1561,1.3970602189617621e-08
1559,1.3970602189617621e-08
1548,1.3970602189617621e-08
1558,1.3970602189617621e-08
1557,1.3970602189617621e-08
1554,1.3970602189617621e-08
1553,1.3970602189617621e-08
1552,1.3970602189617621e-08
1551,1.3970602189617621e-08
1550,1.3970602189617621e-08
1549,1.3970602189617621e-08
1431,1.3970602189617621e-08
1429,1.3970602189617621e-08
1229,1.3970602189617621e-08
1292,1.3970602189617621e-08
1300,1.3970602189617621e-08
1299,1.3970602189617621e-08
1298,1.3970602189617621e-08
1297,1.3970602189617621e-08
1296,1.3970602189617621e-08
1295,1.3970602189617621e-08
1294,1.3970602189617621e-08
1293,1.3970602189617621e-08
1289,1.3970602189617621e-08
1302,1.3970602189617621e-08
1288,1.3970602189617621e-08
1287,1.3970602189617621e-08
1286,1.3970602189617621e-08
1285,1.3970602189617621e-08
1284,1.3970602189617621e-08
1283,1.3970602189617621e-08
1282,1.3970602189617621e-08
1281,1.3970602189617621e-08
1301,1.3970602189617621e-08
1303,1.3970602189617621e-08
1279,1.3970602189617621e-08
1314,1.3970602189617621e-08
1325,1.3970602189617621e-08
1324,1.3970602189617621e-08
1323,1.3970602189617621e-08
1322,1.3970602189617621e-08
1321,1.3970602189617621e-08
1320,1.3970602189617621e-08
1319,1.3970602189617621e-08
1315,1.3970602189617621e-08
1313,1.3970602189617621e-08
1304,1.3970602189617621e-08
1312,1.3970602189617621e-08
1311,1.3970602189617621e-08
1310,1.3970602189617621e-08
1309,1.3970602189617621e-08
1308,1.3970602189617621e-08
1307,1.3970602189617621e-08
1306,1.3970602189617621e-08
1305,1.3970602189617621e-08
1280,1.3970602189617621e-08
1278,1.3970602189617621e-08
1329,1.3970602189617621e-08
1239,1.3970602189617621e-08
1247,1.3970602189617621e-08
1246,1.3970602189617621e-08
1245,1.3970602189617621e-08
1244,1.3970602189617621e-08
1243,1.3970602189617621e-08
1242,1.3970602189617621e-08
